,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,
3,33,DET,Gerry Philbin,DE,23,1973,2,2,9,62,,123,0,0,0,0,0,0,0,0,0,0,0,1,66.5,Buffalo,
3,34,MIN,George Rose,DB,22,1967,0,0,2,17,17,47,0,0,0,0,0,0,0,0,0,0,0,9,,Auburn,College Stats
3,35,RAM,Jerry Richardson,DB,22,1967,0,0,2,14,10,55,0,0,0,0,0,0,0,0,0,0,0,11,1,West Texas A&M,College Stats
3,36,GNB,Ode Burrell,RB,24,1969,0,1,3,22,,59,1,1,9,0,0,304,1088,3,112,1379,9,,,Mississippi St.,College Stats
3,37,STL,Remi Prudhomme,C,22,1972,0,0,1,19,,79,0,0,0,0,0,0,0,0,0,0,0,,3.5,LSU,
3,38,PIT,Ralph Baker,LB,22,1974,0,0,10,56,,142,0,0,0,0,0,0,0,0,0,0,0,19,14,Penn St.,College Stats
3,39,RAM,Roger Pillath,T,22,1966,0,0,0,5,3,20,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
3,40,GNB,Joe O'Donnell,G,23,1971,0,1,5,25,,91,0,0,0,0,0,0,0,0,1,2,0,,,Michigan,College Stats
3,41,GNB,Tommy Crutcher,LB,23,1972,0,0,2,28,17,108,0,0,0,0,0,1,5,0,0,0,0,3,1,TCU,College Stats
3,42,CHI,Sid Blanks,RB,24,1970,0,1,2,22,,83,1,1,8,1,0,365,1440,7,106,1073,4,,,Texas A&M-Kingsville,
4,43,SFO,Jim Wilson,G,23,1968,0,0,0,10,7,46,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,
4,44,GNB,Bob Long,FL,22,1970,0,0,2,15,5,61,0,0,0,0,0,0,0,0,98,1539,10,,,Wichita St.,College Stats
4,45,DAL,Perry Lee Dunn,RB,23,1969,0,0,2,7,3,74,1,6,32,1,2,214,653,6,42,408,1,,,Mississippi,College Stats
4,46,PHI,Ray Kubala,C,21,1967,0,0,1,11,,41,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,
4,47,CHI,Mike Reilly,LB,22,1969,0,0,0,18,12,74,0,0,0,0,0,0,0,0,0,0,0,,1,Iowa,
4,48,DET,Wally Hilgenberg,LB,21,1979,0,0,8,75,4,199,0,0,0,0,0,0,0,0,0,0,0,8,7.5,Iowa,
4,49,NYG,Matt Snell,RB,23,1972,1,3,6,45,,86,1,3,26,0,1,1057,4285,24,193,1375,7,,,Ohio St.,College Stats
4,50,BAL,Ted Davis,LB,22,1970,0,0,1,20,7,90,0,0,0,0,0,0,0,0,0,0,0,2,1,Georgia Tech,College Stats
4,51,PIT,Ben McGee,DE,25,1972,0,2,7,48,48,120,0,0,0,0,0,0,0,0,0,0,0,1,34.5,Jackson St.,
4,52,NYG,George Seals,G,21,1973,0,0,5,43,,134,0,0,0,0,0,0,0,0,0,0,0,1,17,Missouri,College Stats
4,53,MIN,Tom Keating,DT,22,1975,1,2,5,50,,114,0,0,0,0,0,0,0,0,0,0,0,,44.5,Michigan,
4,54,CLE,Don Shackelford,G,21,1964,0,0,0,2,,8,0,0,0,0,0,0,0,0,0,0,0,,,Pacific,College Stats
4,55,GNB,Paul Costa,TE,22,1972,0,2,6,25,,100,0,0,0,0,0,2,12,1,102,1699,6,,,Notre Dame,College Stats
4,56,CHI,Frank Budka,DB,22,1964,0,0,0,2,,14,0,0,0,0,0,0,0,0,0,0,0,2,,Notre Dame,College Stats
5,57,SFO,Rudy Johnson,HB,23,1966,0,0,0,1,1,20,0,0,0,0,0,25,60,1,8,70,0,,,Nebraska,College Stats
5,58,PHI,Mickey Babb,E,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,College Stats
5,59,WAS,Jim Snowden,T,22,1971,0,0,7,41,41,98,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats
5,60,GNB,Duke Carlisle,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats
5,61,DET,Benny Nelson,DB,23,1964,0,0,1,3,,14,0,0,0,0,0,0,0,0,0,0,0,1,,Alabama,College Stats
5,62,MIN,John Kirby,LB,22,1970,0,0,3,28,23,94,0,0,0,0,0,0,0,0,0,0,0,,4,Nebraska,
5,63,RAM,Ken Henson,C,21,1965,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,,,TCU,
5,64,BAL,Ed Lothamer,DT,22,1972,0,0,3,29,,88,0,0,0,0,0,0,0,0,0,0,0,,4,Michigan St.,College Stats
5,65,STL,Charley Brooks,E,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,College Stats
5,66,PIT,T.W. Alley,T,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
5,67,CLE,Dick Klein,T,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
5,68,NYG,Tony DiMidio,T,22,1967,0,0,0,6,,26,0,0,0,0,0,0,0,0,0,0,0,,,West Chester,
5,69,GNB,Steve Wright,T,22,1972,0,0,3,26,15,101,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
5,70,CHI,Dan Conners,LB,23,1974,0,3,9,68,,141,0,0,0,0,0,0,0,0,0,0,0,15,12,Miami (FL),
6,71,SFO,Gary Lewis,RB,22,1970,0,0,1,15,15,73,0,0,0,0,0,343,1421,13,72,604,5,,,Arizona St.,
6,72,PHI,Al Denson,FL,22,1971,0,2,5,38,,98,0,0,0,0,0,4,3,0,260,4275,32,,,Florida A&M,
6,73,DAL,Billy Lothridge,DB,22,1972,0,0,0,16,1,104,4,12,60,0,2,5,16,1,0,0,0,3,,Georgia Tech,College Stats
6,74,WAS,Russ Brown,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
6,75,MIN,Bob Lacey,WR,22,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina,College Stats
6,76,DET,John Hilton,TE,22,1973,0,0,6,20,2,106,0,0,0,0,0,1,15,0,144,2047,16,,,Richmond,College Stats
6,77,RAM,Herman Johnson,HB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,
6,78,BAL,Jim Mazurek,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
6,79,PIT,Tom Gibson,G,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,
6,80,STL,Dick Bowman,E,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,College Stats
6,81,NYG,Henry Schichtle,QB,22,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Wichita St.,College Stats
6,82,DAL,Jim Curry,E,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,College Stats
6,83,DAL,Jim Evans,WR,24,1965,0,0,0,1,,21,0,0,0,0,0,0,0,0,9,80,0,,,Texas-El Paso,College Stats
6,84,CHI,Jim Jones,SE,23,1968,0,0,2,13,12,54,0,0,0,0,0,8,24,0,69,1182,11,,,Wisconsin,College Stats
7,85,SFO,Hagood Clarke,DB,22,1968,0,1,3,23,,67,0,0,0,0,0,0,0,0,0,0,0,12,,Florida,College Stats
7,86,PHI,Pete Goimarac,C,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,
7,87,WAS,Dick Shiner,QB,22,1974,0,0,2,17,2,99,354,736,4801,36,43,58,161,2,0,0,0,,,Maryland,College Stats
7,88,DAL,Bob Hayes HOF,SE,21,1975,2,3,8,83,82,132,0,0,0,0,0,24,68,2,371,7414,71,,,Florida A&M,
7,89,DET,Bill Parcells,T,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,
7,90,MIN,Wes Bryant,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,
7,91,RAM,John Varnell,T,,,0,0,0,,,,,,,,,,,,,,,,,West Texas A&M,
7,92,BAL,Ken Sugarman,T,,,0,0,0,,,,,,,,,,,,,,,,,Whitworth,
7,93,STL,Jerry Lamb,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats
7,94,PIT,Bobby Smith,HB,22,1966,0,1,1,6,1,36,0,0,0,0,0,129,536,5,21,214,0,,,North Texas,College Stats
7,95,CLE,Sammy Odom,DT,22,1964,0,0,0,3,,14,0,0,0,0,0,0,0,0,0,0,0,2,1,Northwestern St. (LA),
7,96,NYG,Roger Anderson,DT,21,1968,0,0,2,10,10,37,0,0,0,0,0,0,0,0,0,0,0,1,5.5,Virginia Union,
7,97,GNB,Dick Herzing,T,,,0,0,0,,,,,,,,,,,,,,,,,Drake,
7,98,CHI,Chuck Logan,TE,21,1968,0,0,0,0,,46,0,0,0,0,0,0,0,0,1,7,0,,,Northwestern,College Stats
8,99,SFO,Bob Daugherty,HB,21,1966,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,Tulsa,College Stats
8,100,NYG,Ray Popp,G,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
8,101,DAL,Al Geverink,HB,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
8,102,SFO,Bob Poole,TE,22,1967,0,0,0,3,0,50,0,0,0,0,0,0,0,0,19,223,0,,,Clemson,College Stats
8,103,MIN,Bill McWatters,FB,22,1964,0,0,0,1,1,11,0,0,0,0,0,14,60,1,2,-1,0,,,North Texas,College Stats
8,104,STL,George Bednar,G,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,
8,105,RAM,Bucky Pope,FL,23,1968,0,0,1,10,10,33,0,0,0,0,0,2,11,0,34,952,13,,,Catawba,
8,106,BAL,J.R. Williamson,LB,22,1970,0,0,2,21,,93,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Louisiana Tech,
8,107,PIT,Bobby Currington,HB,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina Central,
8,108,STL,Bob Johnson,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,College Stats
8,109,NYG,Gary Wood,QB,22,1969,0,0,0,10,10,63,186,400,2575,14,23,75,425,6,0,0,0,,,Cornell,College Stats
8,110,CLE,Leroy Kelly HOF,RB,22,1973,3,6,8,87,87,136,3,16,93,2,0,1727,7274,74,190,2281,13,,,Morgan St.,
8,111,GNB,Ken Bowman,C,21,1973,0,0,8,41,41,123,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,
8,112,CHI,Larry Rakestraw,QB,22,1968,0,0,0,3,3,13,51,111,589,4,9,21,49,2,0,0,0,,,Georgia,College Stats
9,113,SFO,Howard Mudd,G,22,1970,1,3,4,39,35,93,0,0,0,0,0,0,0,0,0,0,0,,,Hillsdale,
9,114,PHI,Larry Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,College Stats
9,115,WAS,Len Hauss,C,22,1977,0,5,14,82,82,196,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,
9,116,DAL,Jake Kupp,G,23,1975,0,1,9,47,8,154,0,0,0,0,0,0,0,0,4,28,0,,,Washington,College Stats
9,117,DET,Wayne Rasmussen,DB,22,1972,0,0,3,24,24,112,0,0,0,0,0,0,0,0,0,0,0,16,1,South Dakota St.,
9,118,MIN,Darrell Lester,FB,23,1966,0,0,0,1,0,29,0,0,0,0,0,38,102,0,2,26,1,,,McNeese St.,
9,119,RAM,Jerry Burton,B,,,0,0,0,,,,,,,,,,,,,,,,,,
9,120,BAL,Vince Turner,DB,21,1964,0,0,0,3,,6,0,0,0,0,0,0,0,0,0,0,0,1,,Missouri,College Stats
9,121,STL,Willie Ross,FB,23,1964,0,0,0,0,,12,0,0,0,0,0,4,14,1,0,0,0,,,Nebraska,College Stats
9,122,PIT,Bob Nichols,T,21,1967,0,0,0,9,2,41,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,College Stats
9,123,CLE,John Briscoe,LB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,
9,124,NYG,Mickey Bitsko,LB,,,0,0,0,,,,,,,,,,,,,,,,,Dayton,College Stats
9,125,GNB,John McDowell,T,22,1966,0,0,0,8,4,27,0,0,0,0,0,0,0,0,0,0,0,,,Saint John's (MN),
9,126,CHI,Jay Wilkinson,HB,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats
10,127,SFO,Fred Polser,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,
10,128,PHI,Tom Boris,B,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,
10,129,DAL,Roger Staubach HOF,QB,22,1979,0,6,8,104,104,131,1685,2958,22700,153,109,410,2264,20,1,-13,0,,,Navy,College Stats
10,130,WAS,Rick Leeson,B,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
10,131,RAM,Ron Smith,QB,22,1966,0,0,1,5,0,10,79,181,1249,8,12,4,-9,0,0,0,0,,,Richmond,College Stats
10,132,DET,Larry Hand,DE,24,1977,0,0,10,64,64,164,0,0,0,0,0,0,0,0,0,0,0,5,62.5,Appalachian St.,
10,133,RAM,Gary Larsen,DT,24,1974,0,2,8,72,1,149,0,0,0,0,0,0,0,0,0,0,0,,38.5,Concordia-Moorhead (MN),
10,134,DET,Glenn Holton,HB,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats
10,135,CLE,Bobby Robinson,G,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,
10,136,STL,Tony Lawrence,T,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,
10,137,NYG,Jim Moran,DT,22,1967,0,0,1,8,8,28,0,0,0,0,0,0,0,0,0,0,0,,6,Idaho,
10,138,CLE,Dick Van Raaphorst,K,21,1967,0,1,0,6,,42,0,0,0,0,0,0,0,0,0,0,0,,,Ohio St.,
10,139,GNB,Allen Jacobs,FB,23,1967,0,0,0,3,0,34,0,0,0,0,0,91,301,1,10,69,0,,,Utah,College Stats
10,140,CHI,Mike Brown,B,,,0,0,0,,,,,,,,,,,,,,,,,Delaware,
11,141,SFO,Dennis Almquist,G,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,
11,142,PHI,Bob Berry,QB,22,1975,0,1,4,38,,78,661,1173,9197,64,64,109,409,4,1,-9,0,,,Oregon,College Stats
11,143,WAS,Gene Donaldson,RB,21,1967,0,0,0,0,,2,0,0,0,0,0,3,-1,0,1,20,0,,,Purdue,College Stats
11,144,DAL,Bob Crenshaw,G,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,
11,145,DET,Don Hyne,T,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin-Wallace,
11,146,MIN,H.O. Estes,G,,,0,0,0,,,,,,,,,,,,,,,,,,
11,147,RAM,John Farris,G,20,1966,0,0,0,7,,28,0,0,0,0,0,0,0,0,0,0,0,,,San Diego St.,
11,148,BAL,John Paglio,T,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
11,149,STL,Richard Hard,T,,,0,0,0,,,,,,,,,,,,,,,,,Wenatchee Valley JC,
11,150,PIT,Robert Soleau,LB,23,1964,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,William & Mary,
11,151,CLE,Eddie Versprille,FB,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,College Stats
11,152,NYG,Glen Condren,DT,22,1972,0,0,4,24,7,79,0,0,0,0,0,0,0,0,0,0,0,,12.5,Oklahoma,
11,153,GNB,Jack Petersen,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Omaha,
11,154,CHI,Dick Leeuwenburg,T,22,1965,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
12,155,SFO,Jim Long,B,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,
12,156,PHI,John Sapinsky,T,,,0,0,0,,,,,,,,,,,,,,,,,William & Mary,
12,157,DAL,Johnny Norman,E,,,0,0,0,,,,,,,,,,,,,,,,,,
12,158,WAS,Bob Zvolerin,T,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,
12,159,MIN,Sandy Sands,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,
12,160,DET,Warren Wells,SE,21,1970,0,2,3,39,0,65,0,0,0,0,0,9,103,1,158,3655,42,,,Texas Southern,
12,161,RAM,Bill Dawson,TE,21,1965,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,,,Florida St.,
12,162,BAL,Kenny Graham,DB,22,1970,1,4,6,52,,90,0,0,0,0,0,0,0,0,0,0,0,28,1,Washington St.,College Stats
12,163,PIT,Bob Sherman,DB,22,1965,0,0,0,5,5,25,0,0,0,0,0,0,0,0,0,0,0,1,,Iowa,College Stats
12,164,STL,Rick Sortun,G,21,1969,0,0,0,14,14,82,0,0,0,0,0,0,0,0,1,7,0,,,Washington,
12,165,NYG,Jim McNaughton,E,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats
12,166,CLE,Ed Mitchell,G,22,1967,0,0,1,9,,21,0,0,0,0,0,0,0,0,0,0,0,,,Southern,
12,167,GNB,Dwain Bean,B,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,College Stats
12,168,CHI,Bob Horton,LB,21,1965,0,0,0,7,,22,0,0,0,0,0,0,0,0,0,0,0,,,Boston Univ.,
13,169,SFO,Robert Brown,DT,25,1976,0,1,8,51,,146,0,0,0,0,0,0,0,0,0,0,0,,34.5,Ark-Pine Bluff,
13,170,PHI,Howard Kindig,DE,23,1974,0,0,2,24,,112,0,0,0,0,0,0,0,0,0,0,0,1,3,Los Angeles St.,
13,171,WAS,Tom MacDonald,B,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats
13,172,DAL,Jerry Rhome,QB,22,1971,0,0,0,7,3,71,139,280,1628,7,14,26,91,1,0,0,0,,,Tulsa,College Stats
13,173,DET,John Miller,T,,,0,0,0,,,,,,,,,,,,,,,,,Idaho St.,
13,174,MIN,Russ Vollmer,HB,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,College Stats
13,175,RAM,Marv Harris,LB,22,1964,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,,,Stanford,
13,176,BAL,Charlie Parker,G,23,1965,0,0,0,1,,14,0,0,0,0,0,0,0,0,0,0,0,,,Southern Miss,
13,177,STL,Jake Adams,E,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
13,178,PIT,Glenn Baker,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,
13,179,CLE,Bob Meehan,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
13,180,NYG,John Deibert,T,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,
13,181,GNB,Jack Mauro,T,,,0,0,0,,,,,,,,,,,,,,,,,Northern Michigan,
13,182,CHI,Cloyd Webb,E,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,College Stats
14,183,SFO,Ed Beard,LB,24,1972,0,0,3,27,27,97,0,0,0,0,0,0,0,0,0,0,0,3,3.5,Tennessee,
14,184,PHI,Ernie Arizzi,B,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,College Stats
14,185,DAL,Jim Worden,LB,,,0,0,0,,,,,,,,,,,,,,,,,Wittenberg,
14,186,WAS,Tom Urbanik,B,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats
14,187,MIN,Tom Michel,HB,23,1964,0,0,0,1,1,11,0,0,0,0,0,39,129,0,1,14,0,,,East Carolina,
14,188,DET,Doug Bickle,E,,,0,0,0,,,,,,,,,,,,,,,,,Hillsdale,
14,189,RAM,John Garrett,LB,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,
14,190,BAL,John Case,E,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,College Stats
14,191,PIT,Tom Jenkins,G,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,
14,192,STL,Len Slaby,C,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,
14,193,NYG,Bill Harris,HB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,College Stats
14,194,CLE,Terry Sieg,HB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
14,195,GNB,Tom O'Grady,E,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats
14,196,CHI,Kent Francisco,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,
15,197,SFO,Jim Griffin,DE,22,1968,0,0,2,11,,42,0,0,0,0,0,0,0,0,0,0,0,,5.5,Grambling St.,
15,198,PHI,Bob Burrows,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,
15,199,WAS,Dick Evers,T,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,
15,200,DAL,Bill Van Burkleo,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,College Stats
15,201,DET,Roger LaLonde,DT,22,1965,0,0,1,8,4,25,0,0,0,0,0,0,0,0,0,0,0,,1,Muskingum,
15,202,MIN,Monte Kiffin,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
15,203,RAM,Mike Mayne,E,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,College Stats
15,204,BAL,Larry Kramer,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,
15,205,STL,Cliff Stallings,B,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,
15,206,PIT,Barry Brown,E,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
15,207,CLE,John Houtman,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,
15,208,NYG,Chuck Hinton,C,21,1969,0,0,0,12,12,32,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,
15,209,GNB,Alex Zenko,T,,,0,0,0,,,,,,,,,,,,,,,,,Kent St.,
15,210,CHI,George Burman,C,21,1972,0,0,0,18,2,85,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern,College Stats
16,211,SFO,Cornell Gordon,DB,23,1972,0,0,2,24,,83,0,0,0,0,0,0,0,0,0,0,0,14,,North Carolina A&T,
16,212,PHI,Will Radosevich,T,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,
16,213,DAL,Paul Cercel,C,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,
16,214,WAS,Tom Walters,DB,22,1967,0,0,0,10,10,49,0,0,0,0,0,0,0,0,0,0,0,3,1,Southern Miss,
16,215,MIN,Carleton Oats,DT,22,1973,0,0,4,34,,111,0,0,0,0,0,0,0,0,0,0,0,,19,Florida A&M,
16,216,DET,Allan Robinson,HB,,,0,0,0,,,,,,,,,,,,,,,,,BYU,College Stats
16,217,RAM,Phil Zera,B,,,0,0,0,,,,,,,,,,,,,,,,,,
16,218,BAL,Roger Lopes,FB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,College Stats
16,219,PIT,Ed Kesler,FB,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,College Stats
16,220,STL,Jack Ankerson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Ripon,
16,221,NYG,Wynn Lembright,T,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,
16,222,CLE,Sid Williams,LB,22,1969,0,0,1,18,9,70,0,0,0,0,0,0,0,0,0,0,0,1,3,Southern,
16,223,GNB,Andrew Ireland,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah,College Stats
